0.000145934,0.000144181,0.000142489,0.000141823,0.000144262,0.000147028,0.000147845,0.000149276,0.000150502,0.000149015,0.000147158,0.000149097
2.27032e-5,2.08571e-5,1.96437e-5,1.86977e-5,1.78415e-5,1.66602e-5,1.39742e-5,1.19076e-5,1.05689e-5,1.02885e-5,9.26369e-6,7.47106e-6
3.64409e-6,3.05411e-6,3.43213e-6,3.46246e-6,2.81896e-6,2.91689e-6,1.43245e-6,8.59588e-7,2.21932e-7,1.30353e-6,1.57897e-6,6.13172e-7
4.36782e-7,5.82818e-7,1.82319e-6,1.85586e-6,1.79679e-6,2.15668e-6,1.27627e-6,6.94393e-7,4.89751e-7,1.22944e-6,1.30706e-6,3.67958e-7
3.66751e-7,5.50807e-7,1.75134e-6,1.78912e-6,1.62727e-6,2.12253e-6,9.53742e-7,6.29776e-7,2.15797e-7,1.26716e-6,1.4595e-6,3.89557e-7
3.71081e-7,5.89592e-7,1.81868e-6,1.88666e-6,1.81757e-6,2.11122e-6,1.19801e-6,7.31958e-7,4.16501e-7,1.20451e-6,1.25963e-6,4.74646e-7
3.77263e-7,5.51287e-7,1.73324e-6,1.80762e-6,1.65413e-6,2.14638e-6,1.02652e-6,6.18265e-7,3.00073e-7,1.27518e-6,1.37139e-6,4.67642e-7
3.59506e-7,5.81128e-7,1.8208e-6,1.8869e-6,1.79046e-6,2.07861e-6,1.02533e-6,7.31991e-7,3.15941e-7,1.19765e-6,1.3118e-6,6.1633e-7
3.84004e-7,5.60181e-7,1.73679e-6,1.83038e-6,1.71042e-6,2.16176e-6,1.13752e-6,6.26435e-7,3.92434e-7,1.25142e-6,1.25297e-6,4.44832e-7
3.47961e-7,5.62464e-7,1.80552e-6,1.85091e-6,1.72578e-6,2.07254e-6,9.65318e-7,6.93941e-7,2.66675e-7,1.2058e-6,1.43253e-6,6.63813e-7
3.85174e-7,5.74374e-7,1.76516e-6,1.84147e-6,1.76524e-6,2.16439e-6,1.22665e-6,6.33912e-7,4.60032e-7,1.23392e-6,1.2889e-6,3.84312e-7
3.54935e-7,5.55491e-7,1.77932e-6,1.80341e-6,1.65627e-6,2.09334e-6,9.65987e-7,6.58738e-7,2.03195e-7,1.23439e-6,1.48582e-6,5.52371e-7
3.80395e-7,5.86409e-7,1.7978e-6,1.8558e-6,1.80458e-6,2.1468e-6,1.26794e-6,6.81317e-7,4.73346e-7,1.22242e-6,1.30179e-6,3.62216e-7
3.66823e-7,5.508e-7,1.75142e-6,1.78902e-6,1.6273e-6,2.12248e-6,9.53707e-7,6.29758e-7,2.15779e-7,1.26712e-6,1.45947e-6,3.8954e-7
3.71081e-7,5.89592e-7,1.81868e-6,1.88666e-6,1.81757e-6,2.11122e-6,1.19801e-6,7.31958e-7,4.16501e-7,1.20451e-6,1.25963e-6,4.74646e-7
3.77263e-7,5.51287e-7,1.73324e-6,1.80762e-6,1.65413e-6,2.14638e-6,1.02652e-6,6.18265e-7,3.00073e-7,1.27518e-6,1.37139e-6,4.67642e-7
3.59506e-7,5.81128e-7,1.8208e-6,1.8869e-6,1.79046e-6,2.07861e-6,1.02533e-6,7.31991e-7,3.15941e-7,1.19765e-6,1.3118e-6,6.1633e-7
3.84004e-7,5.60181e-7,1.73679e-6,1.83038e-6,1.71042e-6,2.16176e-6,1.13752e-6,6.26435e-7,3.92434e-7,1.25142e-6,1.25297e-6,4.44832e-7
3.47961e-7,5.62464e-7,1.80552e-6,1.85091e-6,1.72578e-6,2.07254e-6,9.65318e-7,6.93941e-7,2.66675e-7,1.2058e-6,1.43253e-6,6.63813e-7
3.85174e-7,5.74374e-7,1.76516e-6,1.84147e-6,1.76524e-6,2.16439e-6,1.22665e-6,6.33912e-7,4.60032e-7,1.23392e-6,1.2889e-6,3.84312e-7
3.54935e-7,5.55491e-7,1.77932e-6,1.80341e-6,1.65627e-6,2.09334e-6,9.65987e-7,6.58738e-7,2.03195e-7,1.23439e-6,1.48582e-6,5.52371e-7
3.80395e-7,5.86409e-7,1.7978e-6,1.8558e-6,1.80458e-6,2.1468e-6,1.26794e-6,6.81317e-7,4.73346e-7,1.22242e-6,1.30179e-6,3.62216e-7
3.66823e-7,5.508e-7,1.75142e-6,1.78902e-6,1.6273e-6,2.12248e-6,9.53707e-7,6.29758e-7,2.15779e-7,1.26712e-6,1.45947e-6,3.8954e-7
3.71081e-7,5.89592e-7,1.81868e-6,1.88666e-6,1.81757e-6,2.11122e-6,1.19801e-6,7.31958e-7,4.16501e-7,1.20451e-6,1.25963e-6,4.74646e-7
3.77263e-7,5.51287e-7,1.73324e-6,1.80762e-6,1.65413e-6,2.14638e-6,1.02652e-6,6.18265e-7,3.00073e-7,1.27518e-6,1.37139e-6,4.67642e-7
3.59506e-7,5.81128e-7,1.8208e-6,1.8869e-6,1.79046e-6,2.07861e-6,1.02533e-6,7.31991e-7,3.15941e-7,1.19765e-6,1.3118e-6,6.1633e-7
3.84004e-7,5.60181e-7,1.73679e-6,1.83038e-6,1.71042e-6,2.16176e-6,1.13752e-6,6.26435e-7,3.92434e-7,1.25142e-6,1.25297e-6,4.44832e-7
3.47961e-7,5.62464e-7,1.80552e-6,1.85091e-6,1.72578e-6,2.07254e-6,9.65318e-7,6.93941e-7,2.66675e-7,1.2058e-6,1.43253e-6,6.63813e-7
3.85174e-7,5.74374e-7,1.76516e-6,1.84147e-6,1.76524e-6,2.16439e-6,1.22665e-6,6.33912e-7,4.60032e-7,1.23392e-6,1.2889e-6,3.84312e-7
